zip,city,state,lat,long
61743,graymont,IL,40.87567,-88.78168
61744,gridley,IL,40.73995,-88.88711
61745,heyworth,IL,40.32222,-88.97246
61747,hopedale,IL,40.42174,-89.43073
61748,hudson,IL,40.6167,-88.99117
61749,kenney,IL,40.09494,-89.11028
61750,lane,IL,40.12357,-88.85959
61751,lawndale,IL,40.21455,-89.29926
61752,le roy,IL,40.33907,-88.7548
61753,lexington,IL,40.63644,-88.78468
61754,mc lean,IL,40.3303,-89.16912
61755,mackinaw,IL,40.52791,-89.33599
61756,maroa,IL,40.03121,-88.97344
61758,merna,IL,40.03121,-88.97344
61759,minier,IL,40.43718,-89.3237
61760,minonk,IL,40.88108,-89.02871
61761,normal,IL,40.52955,-88.95859
61764,pontiac,IL,40.88228,-88.62818
61769,saunemin,IL,40.88204,-88.39935
61770,saybrook,IL,40.4432,-88.52593
61771,secor,IL,40.70926,-89.14122
61772,shirley,IL,40.38125,-89.06594
61773,sibley,IL,40.57176,-88.38322
61774,stanford,IL,40.43066,-89.20395
61775,strawn,IL,40.65082,-88.36712
61776,towanda,IL,40.56941,-88.86699
61777,wapella,IL,40.24249,-88.94187
61778,waynesville,IL,40.2329,-89.09114
61790,normal,IL,40.2329,-89.09114
61791,bloomington,IL,40.2329,-89.09114
61799,bloomington,IL,40.2329,-89.09114
61801,urbana,IL,40.10897,-88.2113
61802,urbana,IL,40.12556,-88.15101
61803,urbana,IL,40.12556,-88.15101
61810,allerton,IL,39.91615,-87.91471
61811,alvin,IL,40.29272,-87.62282
61812,armstrong,IL,40.25012,-87.8867
61813,bement,IL,39.91159,-88.55958
61814,bismarck,IL,40.2306,-87.57246
61815,bondville,IL,40.11074,-88.37679
61816,broadlands,IL,39.92283,-88.00121
61817,catlin,IL,40.03788,-87.71673
61818,cerro gordo,IL,39.88033,-88.71921
61820,champaign,IL,40.1089,-88.2435
61821,champaign,IL,40.10963,-88.27502
61822,champaign,IL,40.13577,-88.30528
61824,champaign,IL,40.13577,-88.30528
61825,champaign,IL,40.13577,-88.30528
61826,champaign,IL,40.13577,-88.30528
61830,cisco,IL,40.02752,-88.72251
61831,collison,IL,40.22512,-87.79209
61832,danville,IL,40.13617,-87.63648
61833,tilton,IL,40.09806,-87.64433
61834,danville,IL,40.1643,-87.63785
61839,de land,IL,40.1377,-88.62912
61840,dewey,IL,40.3037,-88.29894
61841,fairmount,IL,40.02634,-87.82426
61842,farmer city,IL,40.23923,-88.66581
61843,fisher,IL,40.31535,-88.38396
61844,fithian,IL,40.13875,-87.87033
61845,foosland,IL,40.37417,-88.39924
61846,georgetown,IL,39.97625,-87.6124
61847,gifford,IL,40.31313,-88.01543
61848,henning,IL,40.30806,-87.70278
61849,homer,IL,40.01115,-87.96191
61850,indianola,IL,39.93251,-87.73769
61851,ivesdale,IL,39.96081,-88.43474
61852,longview,IL,39.90315,-88.07579
61853,mahomet,IL,40.22144,-88.41679
61854,mansfield,IL,40.20397,-88.52404
61855,milmine,IL,39.92215,-88.66092
61856,monticello,IL,40.0269,-88.57954
61857,muncie,IL,40.1167,-87.84216
61858,oakwood,IL,40.13282,-87.768
61859,ogden,IL,40.15415,-87.96115
61862,penfield,IL,40.30632,-87.95188
61863,pesotum,IL,39.9058,-88.2797
61864,philo,IL,39.97954,-88.14671
61865,potomac,IL,40.30451,-87.80254
61866,rantoul,IL,40.31208,-88.15398
61870,ridge farm,IL,39.89754,-87.61837
61871,royal,IL,40.19008,-87.96779
61872,sadorus,IL,39.9387,-88.37719
61873,saint joseph,IL,40.1378,-88.03922
61874,savoy,IL,40.05111,-88.25694
61875,seymour,IL,40.1005,-88.41951
61876,sidell,IL,39.90508,-87.83412
61877,sidney,IL,39.99416,-88.07866
61878,thomasboro,IL,40.23971,-88.14944
61880,tolono,IL,39.97357,-88.2458
61882,weldon,IL,40.11345,-88.75998
61883,westville,IL,40.03743,-87.64153
61884,white heath,IL,40.09074,-88.48059
61910,arcola,IL,39.67439,-88.29901
61911,arthur,IL,39.70325,-88.46979
61912,ashmore,IL,39.52727,-88.03502
61913,atwood,IL,39.82757,-88.4661
61914,bethany,IL,39.63542,-88.76476
61917,brocton,IL,39.7142,-87.89771
61919,camargo,IL,39.77867,-88.13947
61920,charleston,IL,39.50369,-88.16408
61924,chrisman,IL,39.79136,-87.65447
61925,dalton city,IL,39.7235,-88.83625
61928,gays,IL,39.451,-88.5041
61929,hammond,IL,39.82479,-88.62133
61930,hindsboro,IL,39.68087,-88.13049
61931,humboldt,IL,39.58979,-88.35311
61932,hume,IL,39.80357,-87.87908
61933,kansas,IL,39.54835,-87.91704
61936,la place,IL,39.80135,-88.73026
61937,lovington,IL,39.7418,-88.65056
61938,mattoon,IL,39.48385,-88.37427
61940,metcalf,IL,39.80769,-87.81851
61941,murdock,IL,39.80403,-88.07291
61942,newman,IL,39.81517,-88.00608
61943,oakland,IL,39.66501,-88.02965
61944,paris,IL,39.601,-87.7013
61949,redmon,IL,39.6336,-87.87359
61951,sullivan,IL,39.59393,-88.58679
61953,tuscola,IL,39.79958,-88.29125
61955,vermilion,IL,39.58217,-87.59167
61956,villa grove,IL,39.85124,-88.14415
61957,windsor,IL,39.4396,-88.61111
62001,alhambra,IL,38.87851,-89.74853
62002,alton,IL,38.93974,-90.1276
62006,batchtown,IL,39.05586,-90.66658
62009,benld,IL,39.09111,-89.79838
62010,bethalto,IL,38.92008,-90.0474
62011,bingham,IL,39.1266,-89.21604
62012,brighton,IL,39.04289,-90.15007
62013,brussels,IL,38.96245,-90.56954
62014,bunker hill,IL,39.04302,-89.951
62015,butler,IL,39.22171,-89.54339
62016,carrollton,IL,39.29411,-90.41699
62017,coffeen,IL,39.06889,-89.36897
62018,cottage hills,IL,38.90713,-90.08356
62019,donnellson,IL,39.01942,-89.44928
62021,dorsey,IL,38.97733,-89.97924
62022,dow,IL,39.00378,-90.33165
62023,eagarville,IL,39.11073,-89.78813
62024,east alton,IL,38.87135,-90.09565
62025,edwardsville,IL,38.83058,-89.93325
62026,edwardsville,IL,38.83058,-89.93325
62027,eldred,IL,39.25607,-90.55969
62028,elsah,IL,38.95937,-90.35409
62030,fidelity,IL,39.15462,-90.16424
62031,fieldon,IL,39.11334,-90.5357
62032,fillmore,IL,39.11562,-89.28852
62033,gillespie,IL,39.13406,-89.8442
62034,glen carbon,IL,38.75648,-89.9699
62035,godfrey,IL,38.9643,-90.24063
62036,golden eagle,IL,38.91663,-90.58797
62037,grafton,IL,39.00931,-90.4676
62040,granite city,IL,38.72613,-90.11068
62044,greenfield,IL,39.36359,-90.2127
62045,hamburg,IL,39.26029,-90.70905
62046,hamel,IL,38.89009,-89.84575
62047,hardin,IL,39.12105,-90.62535
62048,hartford,IL,38.80405,-90.09663
62049,hillsboro,IL,39.13013,-89.48517
62050,hillview,IL,39.44463,-90.55128
62051,irving,IL,39.20174,-89.40192
62052,jerseyville,IL,39.11104,-90.32186
62053,kampsville,IL,39.32524,-90.66108
62054,kane,IL,39.20125,-90.34509
62056,litchfield,IL,39.17874,-89.671
62058,livingston,IL,38.96894,-89.76688
62059,lovejoy,IL,38.65652,-90.16503
62060,madison,IL,38.67688,-90.14691
62061,marine,IL,38.78974,-89.77953
62062,maryville,IL,38.7274,-89.96199
62063,medora,IL,39.19785,-90.14764
62065,michael,IL,39.23213,-90.62892
62067,moro,IL,38.92988,-89.98518
62069,mount olive,IL,39.08833,-89.73938
62070,mozier,IL,39.29651,-90.73317
62071,national stock yards,IL,39.29651,-90.73317
62074,new douglas,IL,38.95803,-89.68364
62075,nokomis,IL,39.30114,-89.29536
62076,ohlman,IL,39.34345,-89.21919
62077,panama,IL,39.02901,-89.52171
62078,patterson,IL,39.47862,-90.48608
62079,piasa,IL,39.11224,-90.14199
62080,ramsey,IL,39.13694,-89.10132
62081,rockbridge,IL,39.2612,-90.23711
62082,roodhouse,IL,39.49462,-90.32407
62083,rosamond,IL,39.35447,-89.20145
62084,roxana,IL,38.83658,-90.06238
62085,sawyerville,IL,39.07823,-89.80244
62086,sorento,IL,38.98249,-89.581
62087,south roxana,IL,38.81693,-90.06612
62088,staunton,IL,39.01199,-89.79869
62089,taylor springs,IL,39.12974,-89.49522
62090,venice,IL,38.66988,-90.16927
62091,walshville,IL,39.0569,-89.60917
62092,white hall,IL,39.41619,-90.41611
62093,wilsonville,IL,39.06688,-89.85469
62094,witt,IL,39.24472,-89.35264
62095,wood river,IL,38.8623,-90.06934
62097,worden,IL,38.93873,-89.85434
62098,wrights,IL,39.3861,-90.30464
62201,east saint louis,IL,38.64273,-90.13868
62202,east saint louis,IL,38.64273,-90.13868
62203,east saint louis,IL,38.60021,-90.07747
62204,east saint louis,IL,38.6327,-90.09056
62205,east saint louis,IL,38.60935,-90.12227
62206,east saint louis,IL,38.56793,-90.1667
62207,east saint louis,IL,38.58284,-90.12291
62208,fairview heights,IL,38.59625,-90.00452
62214,addieville,IL,38.37808,-89.61173
62215,albers,IL,38.50942,-89.60739
62216,aviston,IL,38.62106,-89.60243
62217,baldwin,IL,38.17349,-89.84446
62218,bartelso,IL,38.51975,-89.47294
62219,beckemeyer,IL,38.60586,-89.43186
62220,belleville,IL,38.47337,-89.98652
62221,belleville,IL,38.51484,-89.89921
62222,belleville,IL,38.51484,-89.89921
62223,belleville,IL,38.53614,-90.0598
62224,mascoutah,IL,38.53614,-90.0598
62225,scott air force base,IL,38.54559,-89.8554
62226,belleville,IL,38.53518,-90.00058
62230,breese,IL,38.64037,-89.52681
62231,carlyle,IL,38.64163,-89.33028
62232,caseyville,IL,38.63222,-90.00279
62233,chester,IL,37.94609,-89.78739
62234,collinsville,IL,38.6834,-89.98175
62236,columbia,IL,38.43645,-90.21655
62237,coulterville,IL,38.18906,-89.5691
62238,cutler,IL,38.03912,-89.53264
62239,dupo,IL,38.52569,-90.18737
62240,east carondelet,IL,38.52118,-90.20743
62241,ellis grove,IL,38.01352,-89.89064
62242,evansville,IL,38.09633,-89.94536
62243,freeburg,IL,38.41946,-89.89048
62244,fults,IL,38.1864,-90.19815
62245,germantown,IL,38.54878,-89.56794
62246,greenville,IL,38.8888,-89.42627
62247,hagarstown,IL,38.8888,-89.42627
62248,hecker,IL,38.30445,-89.99345
62249,highland,IL,38.75524,-89.66456
62250,hoffman,IL,38.54084,-89.266
62252,huey,IL,38.54084,-89.266
62253,keyesport,IL,38.77688,-89.29754
62254,lebanon,IL,38.60743,-89.82136
62255,lenzburg,IL,38.31167,-89.78192
62256,maeystown,IL,38.31167,-89.78192
62257,marissa,IL,38.28412,-89.73133
62258,mascoutah,IL,38.46213,-89.77254
62259,menard,IL,38.46213,-89.77254
62260,millstadt,IL,38.45996,-90.10096
62261,modoc,IL,38.01309,-90.00282
62262,mulberry grove,IL,38.94143,-89.27192
62263,nashville,IL,38.33016,-89.40006
62264,new athens,IL,38.31628,-89.90722
62265,new baden,IL,38.50063,-89.67063
62266,new memphis,IL,38.48667,-89.67709
62268,oakdale,IL,38.27365,-89.528
62269,o fallon,IL,38.60337,-89.91603
62271,okawville,IL,38.44475,-89.51576
62272,percy,IL,37.98836,-89.59938
62273,pierron,IL,38.78677,-89.58388
62274,pinckneyville,IL,38.09184,-89.40828
62275,pocahontas,IL,38.81167,-89.54473
62277,prairie du rocher,IL,38.10088,-90.11549
62278,red bud,IL,38.20794,-89.99259
62279,renault,IL,38.15121,-90.13541
62280,rockwood,IL,37.83504,-89.65967
62281,saint jacob,IL,38.70439,-89.78191
62282,saint libory,IL,38.36313,-89.71267
62284,smithboro,IL,38.87655,-89.31304
62285,smithton,IL,38.38835,-90.00774
62286,sparta,IL,38.11832,-89.7144
62288,steeleville,IL,37.98825,-89.68559
62289,summerfield,IL,38.59693,-89.75162
62292,tilden,IL,38.21265,-89.6801
62293,trenton,IL,38.61896,-89.6975
62294,troy,IL,38.70282,-89.87119
62295,valmeyer,IL,38.27929,-90.31335
62297,walsh,IL,38.04982,-89.81312
62298,waterloo,IL,38.31087,-90.15224
62301,quincy,IL,39.93159,-91.3866
62305,quincy,IL,39.92981,-91.34582
62306,quincy,IL,39.92981,-91.34582
62311,augusta,IL,40.22201,-90.91783
62312,barry,IL,39.70914,-91.02783
62313,basco,IL,40.31956,-91.22604
62314,baylis,IL,39.77066,-90.89028
62316,bowen,IL,40.23633,-91.055
62319,camden,IL,40.15246,-90.73123
62320,camp point,IL,40.02071,-91.0804
62321,carthage,IL,40.4085,-91.10393
62323,chambersburg,IL,39.8124,-90.68541
62324,clayton,IL,39.99243,-90.95899
62325,coatsburg,IL,40.05123,-91.16604
62326,colchester,IL,40.41725,-90.81335
62329,colusa,IL,40.41725,-90.81335
62330,dallas city,IL,40.57204,-91.12555
62334,elvaston,IL,40.3879,-91.24059
62336,ferris,IL,40.46788,-91.17161
62338,fowler,IL,39.9914,-91.23958
62339,golden,IL,40.13164,-91.04115
62340,griggsville,IL,39.72897,-90.72485
62341,hamilton,IL,40.42577,-91.30279
62343,hull,IL,39.70301,-91.24229
62344,huntsville,IL,40.16893,-90.83111
62345,kinderhook,IL,39.70493,-91.12951
62346,la prairie,IL,40.14813,-90.9475
62347,liberty,IL,39.86596,-91.08899
62348,lima,IL,40.1876,-91.36729
62349,loraine,IL,40.1675,-91.20078
62351,mendon,IL,40.11573,-91.26757
62352,milton,IL,39.56453,-90.6501
62353,mount sterling,IL,39.97252,-90.75829
62354,nauvoo,IL,40.52601,-91.3318
62355,nebo,IL,39.41023,-90.7765
62356,new canton,IL,39.60144,-91.0858
62357,new salem,IL,39.68491,-90.86737
62358,niota,IL,40.58206,-91.25719
62359,paloma,IL,40.03269,-91.20472
62360,payson,IL,39.81627,-91.26344
62361,pearl,IL,39.48317,-90.64632
62362,perry,IL,39.78238,-90.74712
62363,pittsfield,IL,39.5936,-90.77418
62365,plainville,IL,39.7964,-91.1594
62366,pleasant hill,IL,39.46001,-90.89432
62367,plymouth,IL,40.30522,-90.87611
62370,rockport,IL,39.52087,-91.00198
62373,sutter,IL,40.24217,-91.34172
62374,tennessee,IL,40.40891,-90.91203
62375,timewell,IL,40.00411,-90.87126
62376,ursa,IL,40.11503,-91.42052
62378,versailles,IL,39.89739,-90.63512
62379,warsaw,IL,40.28677,-91.40011
62380,west point,IL,40.24002,-91.19088
62401,effingham,IL,39.11953,-88.56417
62410,allendale,IL,38.53253,-87.72653
62411,altamont,IL,39.07063,-88.72964
62413,annapolis,IL,39.13963,-87.83882
62414,beecher city,IL,39.17067,-88.83046
62417,bridgeport,IL,38.70667,-87.76565
62418,brownstown,IL,39.01845,-88.96952
62419,calhoun,IL,38.62003,-87.98542
62420,casey,IL,39.29042,-88.00198
62421,claremont,IL,38.7536,-87.94355
62422,cowden,IL,39.23882,-88.88322
62423,dennison,IL,39.46168,-87.57963
62424,dieterich,IL,38.98978,-88.42215
62425,dundas,IL,38.82851,-88.09216
62426,edgewood,IL,38.90211,-88.66454
62427,flat rock,IL,38.87209,-87.65935
62428,greenup,IL,39.26363,-88.13124
62431,herrick,IL,39.22885,-88.99105
62432,hidalgo,IL,39.13551,-88.13981
62433,hutsonville,IL,39.11193,-87.70355
62434,ingraham,IL,38.84322,-88.3252
62435,janesville,IL,38.84322,-88.3252
62436,jewett,IL,39.17982,-88.25247
62438,lakewood,IL,39.32114,-88.86922
62439,lawrenceville,IL,38.74655,-87.63529
62440,lerna,IL,39.39549,-88.2679
62441,marshall,IL,39.3976,-87.69763
62442,martinsville,IL,39.31182,-87.85501
62443,mason,IL,38.9541,-88.62797
62444,mode,IL,39.27655,-88.7393
62445,montrose,IL,39.16804,-88.32117
62446,mount erie,IL,38.49745,-88.2179
62447,neoga,IL,39.31551,-88.44439
62448,newton,IL,38.96892,-88.18259
62449,oblong,IL,39.00623,-87.91067
62450,olney,IL,38.71233,-88.09042
62451,palestine,IL,38.99257,-87.60616
62452,parkersburg,IL,38.5862,-88.01722
62454,robinson,IL,38.99864,-87.75803
62458,saint elmo,IL,39.02467,-88.85144
62459,sainte marie,IL,38.93002,-88.02779
62460,saint francisville,IL,38.60842,-87.69831
62461,shumway,IL,39.19732,-88.67572
62462,sigel,IL,39.23471,-88.46388
62463,stewardson,IL,39.27666,-88.60537
62464,stoy,IL,39.27666,-88.60537
62465,strasburg,IL,39.3494,-88.64047
62466,sumner,IL,38.72579,-87.84971
62467,teutopolis,IL,39.13119,-88.43499
62468,toledo,IL,39.27744,-88.27032
62469,trilla,IL,39.34857,-88.34046
62471,vandalia,IL,38.9546,-89.13061
62473,watson,IL,39.02035,-88.56542
62474,westfield,IL,39.43662,-87.99649
62475,west liberty,IL,38.88697,-88.05151
62476,west salem,IL,38.53402,-88.00926
62477,west union,IL,39.23693,-87.66289
62478,west york,IL,39.17838,-87.74266
62479,wheeler,IL,39.03773,-88.31093
62480,willow hill,IL,38.99856,-88.00156
62481,yale,IL,39.12718,-88.022
62501,argenta,IL,39.93397,-88.80519
62510,assumption,IL,39.53149,-89.02694
62512,beason,IL,40.14496,-89.20355
62513,blue mound,IL,39.72201,-89.1508
62514,boody,IL,39.76249,-89.05069
62515,buffalo,IL,39.85842,-89.37649
62517,bulpitt,IL,39.59129,-89.43167
62518,chestnut,IL,40.05416,-89.19143
62519,cornland,IL,39.92882,-89.39528
62520,dawson,IL,39.81803,-89.45599
62521,decatur,IL,39.81509,-88.92533
62522,decatur,IL,39.82902,-89.05106
62523,decatur,IL,39.84408,-88.95224
62524,decatur,IL,39.84408,-88.95224
62525,decatur,IL,39.84408,-88.95224
62526,decatur,IL,39.90152,-88.98791
62530,divernon,IL,39.56175,-89.66135
62531,edinburg,IL,39.66693,-89.37664
62532,elwin,IL,39.76334,-88.98924
62533,farmersville,IL,39.44423,-89.62251
62534,findlay,IL,39.53444,-88.79858
62535,forsyth,IL,39.92477,-88.96895
62536,glenarm,IL,39.63015,-89.65132
62537,harristown,IL,39.85317,-89.09467
62538,harvel,IL,39.35641,-89.51992
62539,illiopolis,IL,39.86605,-89.25127
62540,kincaid,IL,39.58387,-89.41826
62541,lake fork,IL,39.96541,-89.35509
62543,latham,IL,39.97146,-89.15219
62544,macon,IL,39.70642,-88.96787
62545,mechanicsburg,IL,39.76189,-89.38943
62546,morrisonville,IL,39.43186,-89.43994
62547,mount auburn,IL,39.76896,-89.24887
62548,mount pulaski,IL,39.9785,-89.28226
62549,mt zion,IL,39.7705,-88.86588
62550,moweaqua,IL,39.61145,-88.99191
62551,niantic,IL,39.85317,-89.15765
62553,oconee,IL,39.26618,-89.10718
62554,oreana,IL,39.94902,-88.87146
62555,owaneco,IL,39.46629,-89.22064
62556,palmer,IL,39.46989,-89.37326
62557,pana,IL,39.39704,-89.10481
62558,pawnee,IL,39.58971,-89.54037
62560,raymond,IL,39.30224,-89.60114
62561,riverton,IL,39.86626,-89.50869
62563,rochester,IL,39.71567,-89.50299
62565,shelbyville,IL,39.41129,-88.80426
62567,stonington,IL,39.64523,-89.18987
62568,taylorville,IL,39.56083,-89.29022
62570,tovey,IL,39.58848,-89.4483
62571,tower hill,IL,39.38067,-88.96114
62572,waggoner,IL,39.36096,-89.70156
62573,warrensburg,IL,39.94539,-89.07414
62601,alexander,IL,39.74871,-90.04087
62610,alsey,IL,39.55883,-90.43489
62611,arenzville,IL,39.88561,-90.39943
62612,ashland,IL,39.88951,-90.06703
62613,athens,IL,39.99171,-89.66842
62615,auburn,IL,39.58507,-89.75736
62617,bath,IL,40.1525,-90.17886
62618,beardstown,IL,39.98678,-90.40075
62621,bluffs,IL,39.73139,-90.53016
62622,bluff springs,IL,39.97814,-90.35343
62624,browning,IL,40.15441,-90.36213
62625,cantrall,IL,39.91027,-89.69575
62626,carlinville,IL,39.28333,-89.88404
62627,chandlerville,IL,40.0563,-90.12895
62628,chapin,IL,39.77949,-90.40322
62629,chatham,IL,39.67824,-89.714
62630,chesterfield,IL,39.26081,-90.07835
62631,concord,IL,39.82437,-90.36129
62633,easton,IL,40.22644,-89.8768
62634,elkhart,IL,40.01314,-89.45199
62635,emden,IL,40.29671,-89.47141
62638,franklin,IL,39.60534,-90.08179
62639,frederick,IL,40.04264,-90.488
62640,girard,IL,39.43389,-89.80528
62642,greenview,IL,40.08905,-89.71348
62643,hartsburg,IL,40.243,-89.45175
62644,havana,IL,40.28956,-90.05432
62649,hettick,IL,39.36532,-90.06746
62650,jacksonville,IL,39.73455,-90.22337
62651,jacksonville,IL,39.73455,-90.22337
62655,kilbourne,IL,40.16538,-89.99405
62656,lincoln,IL,40.13988,-89.37163
62659,lincolns new salem,IL,40.13988,-89.37163
62660,literberry,IL,40.13988,-89.37163
62661,loami,IL,39.66569,-89.84044
62662,lowder,IL,39.66569,-89.84044
62663,manchester,IL,39.54073,-90.32902
62664,mason city,IL,40.21229,-89.72528
62665,meredosia,IL,39.81719,-90.53393
62666,middletown,IL,40.08561,-89.54345
62667,modesto,IL,39.49452,-89.99269
62668,murrayville,IL,39.5723,-90.23794
62670,new berlin,IL,39.74137,-89.8939
62671,new holland,IL,40.17291,-89.55846
62672,nilwood,IL,39.39798,-89.80446
62673,oakford,IL,40.09471,-89.97845
62674,palmyra,IL,39.43469,-90.0299
62675,petersburg,IL,40.0219,-89.85914
62677,pleasant plains,IL,39.84986,-89.87912
62681,rushville,IL,40.13621,-90.55884
62682,san jose,IL,40.29219,-89.63596
62683,scottville,IL,40.29219,-89.63596
62684,sherman,IL,39.9093,-89.58688
62685,shipman,IL,39.14157,-90.0035
62688,tallula,IL,39.946,-89.92313
62689,thayer,IL,39.53364,-89.76185
62690,virden,IL,39.50535,-89.76315
62691,virginia,IL,39.95915,-90.21439
62692,waverly,IL,39.58137,-89.9399
62693,williamsville,IL,39.95827,-89.51725
62694,winchester,IL,39.62158,-90.47134
62695,woodson,IL,39.62711,-90.2237
62701,springfield,IL,39.80082,-89.64884
62702,springfield,IL,39.82401,-89.64168
62703,springfield,IL,39.7618,-89.62982
62704,springfield,IL,39.774,-89.68514
62705,springfield,IL,39.774,-89.68514
62706,springfield,IL,39.774,-89.68514
62707,springfield,IL,39.85438,-89.65439
62708,springfield,IL,39.85438,-89.65439
62711,springfield,IL,39.76543,-89.72925
62712,springfield,IL,39.75326,-89.58013
62713,springfield,IL,39.75326,-89.58013
62715,springfield,IL,39.75326,-89.58013
62716,springfield,IL,39.75326,-89.58013
62719,springfield,IL,39.75326,-89.58013
62721,springfield,IL,39.75326,-89.58013
62722,springfield,IL,39.75326,-89.58013
62723,springfield,IL,39.75326,-89.58013
62726,springfield,IL,39.75326,-89.58013
62736,springfield,IL,39.75326,-89.58013
62739,springfield,IL,39.75326,-89.58013
62746,springfield,IL,39.75326,-89.58013
62756,springfield,IL,39.75326,-89.58013
62757,springfield,IL,39.75326,-89.58013
62761,springfield,IL,39.75326,-89.58013
62762,springfield,IL,39.75326,-89.58013
62763,springfield,IL,39.75326,-89.58013
62764,springfield,IL,39.75326,-89.58013
62765,springfield,IL,39.75326,-89.58013
62766,springfield,IL,39.75326,-89.58013
62767,springfield,IL,39.75326,-89.58013
62769,springfield,IL,39.75326,-89.58013
62776,springfield,IL,39.75326,-89.58013
62777,springfield,IL,39.75326,-89.58013
62781,springfield,IL,39.75326,-89.58013
62786,springfield,IL,39.75326,-89.58013
62791,springfield,IL,39.75326,-89.58013
62794,springfield,IL,39.75326,-89.58013
62796,springfield,IL,39.75326,-89.58013
62801,centralia,IL,38.51277,-89.14168
62803,hoyleton,IL,38.45286,-89.29657
62805,akin,IL,38.45286,-89.29657
62806,albion,IL,38.38188,-88.07484
62807,alma,IL,38.7455,-88.92837
62808,ashley,IL,38.30206,-89.1875
62809,barnhill,IL,38.27909,-88.33991
62810,belle rive,IL,38.20311,-88.74559
62811,bellmont,IL,38.3831,-87.90555
62812,benton,IL,37.99769,-88.91698
62814,bluford,IL,38.37831,-88.73183
62815,bone gap,IL,38.45711,-87.98703
62816,bonnie,IL,38.18579,-88.92389
62817,broughton,IL,37.95349,-88.47808
62818,browns,IL,38.3833,-87.96534
62819,buckner,IL,37.97952,-89.01496
62820,burnt prairie,IL,38.24345,-88.23472
62821,carmi,IL,38.0734,-88.13265
62822,christopher,IL,37.97774,-89.05655
62823,cisne,IL,38.51962,-88.43943
62824,clay city,IL,38.67114,-88.34651
62825,coello,IL,37.99837,-89.06789
62827,crossville,IL,38.16914,-88.04315
62828,dahlgren,IL,38.19416,-88.60679
62829,dale,IL,37.9762,-88.48732
62830,dix,IL,38.44685,-88.96332
62831,du bois,IL,38.23068,-89.22126
62832,du quoin,IL,38.01222,-89.24993
62833,ellery,IL,38.36122,-88.16051
62834,emma,IL,38.36122,-88.16051
62835,enfield,IL,38.10687,-88.32027
62836,ewing,IL,38.09036,-88.80084
62837,fairfield,IL,38.368,-88.35644
62838,farina,IL,38.87286,-88.75551
62839,flora,IL,38.66518,-88.49902
62840,frankfort heights,IL,38.66518,-88.49902
62841,freeman spur,IL,37.85938,-89.00024
62842,geff,IL,38.47081,-88.37313
62843,golden gate,IL,38.38219,-88.19612
62844,grayville,IL,38.25815,-88.04624
62846,ina,IL,38.1464,-88.87036
62848,irvington,IL,38.43659,-89.16482
62849,iuka,IL,38.58705,-88.77353
62850,johnsonville,IL,38.49529,-88.59102
62851,keenes,IL,38.4207,-88.66193
62852,keensburg,IL,38.35007,-87.86688
62853,kell,IL,38.51466,-88.91268
62854,kinmundy,IL,38.76796,-88.80659
62855,lancaster,IL,38.76796,-88.80659
62856,logan,IL,37.95748,-88.8362
62857,loogootee,IL,37.95748,-88.8362
62858,louisville,IL,38.81473,-88.49329
62859,mc leansboro,IL,38.07612,-88.53394
62860,macedonia,IL,38.04084,-88.72454
62861,maunie,IL,38.03196,-88.02854
62862,mill shoals,IL,38.21732,-88.29612
62863,mount carmel,IL,38.41648,-87.85594
62864,mount vernon,IL,38.33121,-88.90262
62865,mulkeytown,IL,37.97199,-89.07877
62866,nason,IL,37.97199,-89.07877
62867,new haven,IL,37.91634,-88.10767
62868,noble,IL,38.6838,-88.22853
62869,norris city,IL,37.96205,-88.28114
62870,odin,IL,38.63491,-89.05107
62871,omaha,IL,37.87593,-88.26827
62872,opdyke,IL,38.26642,-88.80382
62874,orient,IL,37.91939,-88.97568
62875,patoka,IL,38.75913,-89.12131
62876,radom,IL,38.27642,-89.19576
62877,richview,IL,38.39041,-89.21309
62878,rinard,IL,38.57865,-88.50857
62879,sailor springs,IL,38.76504,-88.36079
62880,saint peter,IL,38.86694,-88.88442
62881,salem,IL,38.63515,-88.92853
62882,sandoval,IL,38.6353,-89.12008
62883,scheller,IL,38.16327,-89.11503
62884,sesser,IL,38.08223,-89.0564
62885,shobonier,IL,38.85768,-89.05495
62886,sims,IL,38.37892,-88.53984
62887,springerton,IL,38.18739,-88.35993
62888,tamaroa,IL,38.12849,-89.23479
62889,texico,IL,38.45812,-88.82922
62890,thompsonville,IL,37.90642,-88.73757
62891,valier,IL,38.01516,-89.04304
62892,vernon,IL,38.80667,-89.07817
62893,walnut hill,IL,38.46707,-89.03286
62894,waltonville,IL,38.20909,-89.03692
62895,wayne city,IL,38.31008,-88.56344
62896,west frankfort,IL,37.89101,-88.91635
62897,whittington,IL,38.09632,-88.90228
62898,woodlawn,IL,38.35053,-89.06476
62899,xenia,IL,38.63194,-88.64567
62901,carbondale,IL,37.73828,-89.20843
62902,carbondale,IL,37.66361,-89.11727
62903,carbondale,IL,37.6704,-89.27781
62905,alto pass,IL,37.57397,-89.36521
62906,anna,IL,37.45662,-89.18699
62907,ava,IL,37.86683,-89.49815
62908,belknap,IL,37.30845,-88.8658
62909,boles,IL,37.30845,-88.8658
62910,brookport,IL,37.15411,-88.53338
62912,buncombe,IL,37.47662,-89.03917
62914,cairo,IL,37.06547,-89.22248
62915,cambria,IL,37.78342,-89.11971
62916,campbell hill,IL,37.9286,-89.56424
